smiles,malaria,group
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@@H]1CN(C)C(=O)c1ccc2c(c1)OCO2,0,training
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccc3c(c2)OCO3)Oc2cc(/C=C/c3ccccc3)ccc2S1(=O)=O,1,test
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccc3c(c2)OCO3)Oc2cc(/C=C/c3ccccc3)ccc2S1(=O)=O,0,training
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@@H]1CN(C)C(=O)c1ccc2c(c1)OCO2,0,test
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@@H]1CN(C)C(=O)c1ccc2c(c1)OCO2,0,training
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@H]1CN(C)C(=O)c1ccc2c(c1)OCO2,1,training
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@H]1CN(C)CC1CC1,0,training
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@H]1CN(C)CC1CC1,1,training
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@@H]1CN(C)CC1CC1,0,training
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CC2)Oc2cc(/C=C/c3ccccc3)ccc2S1(=O)=O,0,training
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@H]1CN(C)Cc1cccnc1,1,training
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@@H]1CN(C)Cc1cccnc1,1,training
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@H]1CN(C)Cc1cccnc1,0,training
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@@H]1CN(C)Cc1cccnc1,0,training
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cccnc2)Oc2cc(/C=C/c3ccccc3)ccc2S1(=O)=O,0,training
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@@H]1CN(C)Cc1cccnc1,0,training
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@H]1CN(C)Cc1cccnc1,1,training
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2cccnc2)Oc2cc(/C=C/c3ccccc3)ccc2S1(=O)=O,1,training
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2cncnc2)Oc2cc(/C=C/c3ccccc3)ccc2S1(=O)=O,1,training
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@@H]1CN(C)Cc1cncnc1,0,training
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@H]1CN(C)Cc1cncnc1,0,training
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cncnc2)Oc2cc(/C=C/c3ccccc3)ccc2S1(=O)=O,0,training
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@H]1CN(C)Cc1cncnc1,0,training
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@@H]1CN(C)Cc1cncnc1,0,training
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@H]1CN(C)Cc1cncnc1,0,training
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@@H]1CN(C)Cc1cncnc1,0,training
C/C=C/c1ccc([C@H]2[C@@H](C#N)N(C(=O)NC3CCCC3)[C@H]2CO)cc1,0,training
C/C=C/c1ccc([C@@H]2[C@H](C#N)N(C(=O)NC3CCCC3)[C@H]2CO)cc1,0,training
C/C=C/c1ccc([C@@H]2[C@@H](C#N)N(C(=O)NC3CCCC3)[C@@H]2CO)cc1,0,training
C/C=C/c1ccc([C@H]2[C@@H](C#N)N(C(=O)NC3CCCC3)[C@@H]2CO)cc1,1,training
C/C=C/c1ccc([C@H]2[C@@H](CO)N(C(=O)NC3CCCC3)[C@H]2C#N)cc1,0,training
C/C=C/c1ccc([C@@H]2[C@H](CO)N(CC3CC3)C23CN(C(=O)c2ccc4c(c2)OCO4)C3)cc1,1,test
C/C=C/c1ccc([C@H]2[C@@H](CO)N(CC3CC3)C23CN(C(=O)c2ccc4c(c2)OCO4)C3)cc1,0,training
C/C=C/c1ccc([C@H]2[C@@H](CO)N(CC3CCCCC3)[C@H]2CNC(C)C)cc1,0,training
C/C=C/c1ccc([C@H]2[C@@H](CO)N(CC3CCCCC3)[C@@H]2CNC(C)C)cc1,1,training
C/C=C/c1ccc([C@H]2[C@@H](CO)N(c3nc(CC)cs3)[C@H]2CNC(C)C)cc1,0,test
C/C=C/c1ccc([C@@H]2[C@@H](CO)N(c3nc(CC)cs3)[C@@H]2CNC(C)C)cc1,0,training
C/C=C/c1ccc([C@H]2[C@@H](CNC(C)C)N(c3nc(CC)cs3)[C@H]2CO)cc1,0,training
C/C=C/c1ccc([C@H]2[C@H](CO)N(c3nc(CC)cs3)[C@H]2CNC(C)C)cc1,1,training
C/C=C/c1ccc([C@H]2[C@H]3CN(C(=O)Nc4ccc(C(F)(F)F)cc4)C[C@@H]2N3)cc1,1,test
C/C=C/c1ccc([C@@H]2[C@H]3CN(C(=O)Nc4ccc(C(F)(F)F)cc4)C[C@@H]2N3)cc1,0,training
C/C=C/c1ccc([C@@H]2[C@H]3CN(Cc4ccc5c(c4)OCO5)C[C@@H]2N3)cc1,0,training
C/C=C/c1ccc([C@H]2[C@H]3CN(Cc4ccc5c(c4)OCO5)C[C@@H]2N3)cc1,1,val
C/C=C/c1ccc([C@@H]2[C@H]3CN(Cc4cccc(F)c4)C[C@@H]2N3)cc1,0,training
C/C=C/c1ccc([C@H]2[C@H]3CN(Cc4cccc(F)c4)C[C@@H]2N3)cc1,1,test
C/C=C/c1ccc([C@@H]2[C@H]3CN(Cc4cccnc4)C[C@@H]2N3)cc1,0,training
C/C=C/c1ccc([C@H]2[C@H]3CN(Cc4cccnc4)C[C@@H]2N3)cc1,1,val
C/C=C/c1ccc([C@@H]2[C@H]3CNC[C@@H]2N3Cc2cc(F)ccc2F)cc1,1,training
C/C=C/c1ccc([C@H]2[C@H]3CNC[C@@H]2N3Cc2cc(F)ccc2F)cc1,0,training
C/C=C/c1ccc2c(c1)[C@H]1[C@H](CCN1C(=O)C1CCCC1)[C@@H](CO)N2,1,training
C/C=C/c1ccc2c(c1)[C@@H]1[C@@H](CCN1C(=O)C1CCCC1)[C@H](CO)N2,0,training
C/C=C/c1ccc2c(c1)[C@H]1[C@H](CCN1S(=O)(=O)c1cccc(F)c1)[C@@H](CO)N2,1,val
C/C=C/c1ccc2c(c1)[C@@H]1[C@@H](CCN1S(=O)(=O)c1cccc(F)c1)[C@H](CO)N2,0,training
C/C=C/c1ccc2c(c1)O[C@@H](CN(C)C(=O)Cc1ccncc1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0,val
C/C=C/c1ccc2c(c1)O[C@@H](CN(C)C(=O)Cc1ccncc1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,1,test
C/C=C/c1ccc2c(c1)O[C@H](CN(C)C(=O)Cc1ccncc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0,training
C/C=C/c1ccc2c(c1)O[C@@H](CN(C)C(=O)Cc1ccncc1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0,training
C/C=C/c1ccc2c(c1)O[C@H](CN(C)C(=O)Cc1ccncc1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0,training
C/C=C/c1ccc2c(c1)O[C@@H](CN(C)C(=O)Cc1ccncc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0,training
C/C=C/c1ccc2c(c1)O[C@H](CN(C)C(=O)Cc1ccncc1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0,val
C/C=C/c1ccc2c(c1)O[C@@H](CN(C)Cc1ccc(C(=O)O)cc1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0,training
C/C=C/c1ccc2c(c1)O[C@H](CN(C)Cc1ccc(C(=O)O)cc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0,training
C/C=C/c1ccc2c(c1)O[C@@H](CN(C)Cc1ccc(C(=O)O)cc1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0,training
C/C=C/c1ccc2c(c1)O[C@@H](CN(C)Cc1ccc(C(=O)O)cc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0,training
C/C=C/c1ccc2c(c1)O[C@H](CN(C)Cc1ccc(C(=O)O)cc1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0,training
C/C=C/c1ccc2c(c1)O[C@@H](CN(C)Cc1ccc(C(=O)O)cc1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0,training
C/C=C/c1ccc2c(c1)O[C@H](CN(C)Cc1ccc(C(=O)O)cc1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,1,test
C/C=C/c1ccc2c(c1)O[C@H](CN(C)Cc1ccc(C(=O)O)cc1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0,training
C/C=C/c1ccccc1[C@H]1[C@@H](C#N)N(C(=O)NC2CCCC2)[C@H]1CO,1,training
C/C=C/c1ccccc1[C@H]1[C@@H](CO)N(C(=O)NC2CCCC2)[C@H]1C#N,0,training
C/C=C/c1ccccc1[C@H]1[C@@H](CO)N(S(=O)(=O)c2cccc(F)c2)[C@H]1C#N,0,val
C/C=C/c1ccccc1[C@@H]1[C@@H](CO)N(S(=O)(=O)c2cccc(F)c2)[C@H]1C#N,1,training
C/C=C/c1ccccc1[C@H]1[C@@H](C#N)N(S(=O)(=O)c2cccc(F)c2)[C@H]1CO,0,test
C/C=C/c1ccccc1[C@@H]1[C@H](C#N)N(S(=O)(=O)c2cccc(F)c2)[C@H]1CO,0,training
C/C=C/c1ccccc1[C@@H]1[C@@H](C#N)N(S(=O)(=O)c2cccc(F)c2)[C@H]1CO,0,training
C/C=C/c1ccccc1[C@H]1[C@@H](C#N)N(c2nc(CC)cs2)[C@@H]1CO,1,training
C/C=C/c1ccccc1[C@@H]1[C@@H](C#N)N(c2nc(CC)cs2)[C@@H]1CO,0,training
C/C=C/c1ccccc1[C@H]1[C@H](C#N)N(c2nc(CC)cs2)[C@H]1CO,0,training
C/C=C/c1ccccc1[C@H]1[C@@H](C#N)N(c2nc(CC)cs2)[C@H]1CO,0,training
C/C=C/c1ccccc1[C@@H]1[C@H](C#N)N(c2nc(CC)cs2)[C@H]1CO,0,training
C/C=C/c1ccccc1[C@H]1[C@@H](CO)N(c2nc(CC)cs2)[C@H]1C#N,0,training
C/C=C/c1ccccc1[C@@H]1[C@@H](C#N)N(c2nc(CC)cs2)[C@H]1CO,0,training
CCC(=O)N(C)C[C@H]1Oc2cc(C#Cc3ccccc3)ccc2S(=O)(=O)N([C@H](C)CO)C[C@@H]1C,0,training
CCC(=O)N(C)C[C@H]1Oc2cc(C#Cc3ccccc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@H]1C,0,training
CCC(=O)N(C)C[C@H]1Oc2cc(C#Cc3ccccc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@@H]1C,1,training
CCC(=O)N(C)C[C@@H]1Oc2cc(C#Cc3ccccc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@@H]1C,0,training
CCC(=O)N(C)C[C@@H]1Oc2cc(C#Cc3ccccc3)ccc2S(=O)(=O)N([C@H](C)CO)C[C@H]1C,0,training
CCC(=O)N(C)C[C@H]1Oc2cc(C#Cc3ccccc3)ccc2S(=O)(=O)N([C@H](C)CO)C[C@H]1C,0,training
CCC(=O)N(C)C[C@@H]1Oc2cc(C#Cc3ccccc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@H]1C,0,test
CCC(=O)N(C)C[C@@H]1Oc2cc(C#Cc3ccccc3)ccc2S(=O)(=O)N([C@H](C)CO)C[C@@H]1C,0,test
CCC(=O)N1[C@@H](C#N)[C@@H](c2ccccc2-c2cccc(C)c2)[C@@H]1CO,0,training
CCC(=O)N1[C@H](C#N)[C@H](c2ccccc2-c2cccc(C)c2)[C@H]1CO,0,test
CCC(=O)N1[C@H](C#N)[C@H](c2ccccc2-c2cccc(C)c2)[C@@H]1CO,0,training
CCC(=O)N1[C@H](C#N)[C@@H](c2ccccc2-c2cccc(C)c2)[C@H]1CO,0,val
CCC(=O)N1[C@H](C#N)[C@@H](c2ccccc2-c2cccc(C)c2)[C@@H]1CO,0,training
CCC(=O)N1[C@H](CO)[C@@H](c2ccccc2-c2cccc(C)c2)[C@@H]1C#N,1,training
CCC(=O)N1[C@H](CO)[C@H](c2ccccc2-c2cccc(C)c2)[C@@H]1C#N,0,training
CCC(=O)N1[C@H](CO)[C@H](c2ccc(C3=CCCCC3)cc2)[C@H]1CNC1CCCC1,1,training
CCC(=O)N1[C@H](CO)[C@H](c2ccc(C3=CCCCC3)cc2)[C@@H]1CNC1CCCC1,0,training
CCC(=O)N1CC(=O)N2[C@H](CO)[C@@H](c3ccc(C#CCc4ccccc4)cc3)[C@@H]2C1,0,training
CCC(=O)N1CC(=O)N2[C@H](CO)[C@H](c3ccc(C#CCc4ccccc4)cc3)[C@@H]2C1,0,training
CCC(=O)N1CC(=O)N2[C@@H](CO)[C@H](c3ccc(C#CCc4ccccc4)cc3)[C@@H]2C1,1,training
CCC(=O)N1CC(=O)N2[C@H](C1)[C@@H](c1ccc(C#CCc3ccccc3)cc1)[C@@H]2CO,0,training
CCC(=O)N1CC(=O)N2[C@@H](CO)[C@@H](c3ccc(C#CCc4ccccc4)cc3)[C@@H]2C1,0,training
CCC(=O)N1CC(=O)N2[C@H](CO)[C@@H](c3ccc(C#CCc4ccccc4)cc3)[C@H]2C1,0,training
CCC(=O)N1CC(=O)N2[C@H](C1)[C@H](c1ccc(C#CCc3ccccc3)cc1)[C@@H]2CO,0,training
CCC(=O)N1CC(=O)N2[C@H](CO)[C@H](c3ccc(C#CCc4ccccc4)cc3)[C@H]2C1,0,training
CCC(=O)N1C[C@H](C)[C@H](OC)CN(C)C(=O)c2cc(NC(=O)Nc3cccc(F)c3)ccc2OC[C@@H]1C,1,training
CCC(=O)N1C[C@@H](C)[C@@H](OC)CN(C)C(=O)c2cc(NC(=O)Nc3cccc(F)c3)ccc2OC[C@H]1C,0,training
CCC(=O)N1C[C@@H](C)[C@H](OC)CN(C)C(=O)c2cc(NC(=O)Nc3cccc(F)c3)ccc2OC[C@H]1C,0,training
CCC(=O)N1C[C@H](C)[C@H](OC)CN(C)C(=O)c2cc(NC(=O)Nc3cccc(F)c3)ccc2OC[C@H]1C,0,training
CCC(=O)N1C[C@@H](C)[C@H](OC)CN(C)C(=O)c2cc(NC(=O)Nc3cccc(F)c3)ccc2OC[C@@H]1C,0,training
CCC(=O)N1C[C@@H](C)[C@@H](OC)CN(C)C(=O)c2cc(NC(=O)Nc3cccc(F)c3)ccc2OC[C@@H]1C,0,training
CCC(=O)N1C[C@H](C)[C@@H](OC)CN(C)C(=O)c2cc(NC(=O)Nc3cccc(F)c3)ccc2OC[C@@H]1C,0,training
CCC(=O)N1C[C@H](C)[C@@H](OC)CN(C)C(=O)c2cc(NC(=O)Nc3cccc(F)c3)ccc2OC[C@H]1C,0,training
CCC(=O)N1CC2(C1)[C@@H](c1ccc(-c3cccc(OC)c3)cc1)[C@@H](CO)N2C(C)=O,1,training
CCC(=O)N1CC2(C1)[C@H](c1ccc(-c3cccc(OC)c3)cc1)[C@@H](CO)N2C(C)=O,0,training
CCC(=O)N1CC2(C1)[C@H](c1ccc(-c3cccc(OC)c3)cc1)[C@H](CO)N2C(C)=O,0,training
CCC(=O)N1CC2(C1)CN(Cc1cccc(Cl)c1)[C@H](CO)c1[nH]c3cc(OC)ccc3c12,1,training
CCC(=O)N1CC2(C1)CN(Cc1cccc(Cl)c1)[C@@H](CO)c1[nH]c3cc(OC)ccc3c12,0,training
CCC(=O)N1CC2(C1)CN(Cc1cccc(Cl)c1)[C@@H](CO)c1c2c2ccc(OC)cc2n1C,0,training
CCC(=O)N1CC2(C1)CN(Cc1cccc(Cl)c1)[C@H](CO)c1c2c2ccc(OC)cc2n1C,1,training
CCC(=O)N1CC2(C1)CN(S(=O)(=O)c1ccccc1)[C@H](CO)c1[nH]c3cc(OC)ccc3c12,0,val
CCC(=O)N1CC2(C1)CN(S(=O)(=O)c1ccccc1)[C@@H](CO)c1[nH]c3cc(OC)ccc3c12,1,training
CCC(=O)N1CC2(CCN(C(=O)Nc3ccc(F)cc3)CC2)c2c([nH]c3cc(OC)ccc23)[C@@H]1CO,0,training
CCC(=O)N1CC2(CCN(C(=O)Nc3ccc(F)cc3)CC2)c2c([nH]c3cc(OC)ccc23)[C@H]1CO,1,training
CCC(=O)N1CC2(CCN(Cc3ccc(Cl)cc3)CC2)c2c(n(C)c3cc(OC)ccc23)[C@H]1CO,1,training
CCC(=O)N1CC2(CCN(Cc3ccc(Cl)cc3)CC2)c2c(n(C)c3cc(OC)ccc23)[C@@H]1CO,0,training
CCC(=O)N1CC2(CN(C(=O)Nc3ccc(F)cc3)C2)c2c([nH]c3cc(OC)ccc23)[C@@H]1CO,1,test
CCC(=O)N1CC2(CN(C(=O)Nc3ccc(F)cc3)C2)c2c([nH]c3cc(OC)ccc23)[C@H]1CO,0,training
CCC(=O)N1CCC2(CC1)CN(CC1CCCCC1)[C@@H](CO)c1c2c2ccc(OC)cc2n1C,1,training
CCC(=O)N1CCC2(CC1)CN(CC1CCCCC1)[C@H](CO)c1c2c2ccc(OC)cc2n1C,0,training
CCC(=O)N1CCC2(CC1)CN(Cc1ccc3c(c1)OCO3)[C@@H](CO)c1c2c2ccc(OC)cc2n1C,1,training
CCC(=O)N1CCC2(CC1)CN(Cc1ccc3c(c1)OCO3)[C@H](CO)c1c2c2ccc(OC)cc2n1C,0,val
CCC(=O)N1CCC2(CC1)CN(Cc1cccc(Cl)c1)[C@H](CO)c1c2c2ccc(OC)cc2n1C,1,training
CCC(=O)N1CCC2(CC1)CN(Cc1cccc(Cl)c1)[C@@H](CO)c1c2c2ccc(OC)cc2n1C,0,training
CCC(=O)N[C@H]1C=C[C@H](CC(=O)NCC2CCCCC2)O[C@H]1CO,0,val
CCC(=O)N[C@H]1C=C[C@H](CC(=O)NCC2CCCCC2)O[C@@H]1CO,1,training
CCC(=O)N[C@@H]1C=C[C@H](CC(=O)NCC2CCCCC2)O[C@@H]1CO,0,test
CCC(=O)N[C@@H]1C=C[C@@H](CC(=O)NCC2CCCCC2)O[C@H]1CO,0,val
CCC(=O)N[C@@H]1C=C[C@@H](CC(=O)NCC2CCCCC2)O[C@@H]1CO,0,training
CCC(=O)N[C@H]1C=C[C@@H](CC(=O)NCC2CCCCC2)O[C@H]1CO,0,training
CCC(=O)N[C@@H]1C=C[C@H](CC(=O)NCC2CCCCC2)O[C@H]1CO,0,training
CCC(=O)N[C@H]1C=C[C@@H](CC(=O)NCC2CCCCC2)O[C@@H]1CO,0,training
CCC(=O)Nc1ccc2c(c1)OC[C@@H](C)N(Cc1ccccn1)C[C@@H](C)[C@H](OC)CN(C)C2=O,0,test
CCC(=O)Nc1ccc2c(c1)OC[C@@H](C)N(Cc1ccccn1)C[C@H](C)[C@@H](OC)CN(C)C2=O,0,training
CCC(=O)Nc1ccc2c(c1)OC[C@H](C)N(Cc1ccccn1)C[C@@H](C)[C@@H](OC)CN(C)C2=O,0,training
CCC(=O)Nc1ccc2c(c1)OC[C@@H](C)N(Cc1ccccn1)C[C@H](C)[C@H](OC)CN(C)C2=O,0,training
CCC(=O)Nc1ccc2c(c1)OC[C@H](C)N(Cc1ccccn1)C[C@@H](C)[C@H](OC)CN(C)C2=O,0,training
CCC(=O)Nc1ccc2c(c1)OC[C@H](C)N(Cc1ccccn1)C[C@H](C)[C@@H](OC)CN(C)C2=O,0,training
CCC(=O)Nc1ccc2c(c1)OC[C@H](C)N(Cc1ccccn1)C[C@H](C)[C@H](OC)CN(C)C2=O,1,training
CCC(=O)Nc1ccc2c(c1)OC[C@@H](C)N(Cc1ccccn1)C[C@@H](C)[C@@H](OC)CN(C)C2=O,0,test
CCCC#Cc1ccc([C@@H]2[C@@H](C#N)N(C(=O)C3CCCCC3)[C@@H]2CO)cc1,0,test
CCCC#Cc1ccc([C@H]2[C@@H](CO)N(C(=O)C3CCCCC3)[C@H]2C#N)cc1,1,training
CCCC#Cc1ccc([C@H]2[C@@H](C#N)N(C(=O)C3CCCCC3)[C@H]2CO)cc1,0,training
CCCC#Cc1ccc([C@@H]2[C@@H](C#N)N(C(=O)C3CCCCC3)[C@H]2CO)cc1,0,training
CCCC#Cc1ccc([C@@H]2[C@@H](CO)N(C(=O)C3CCCCC3)[C@H]2C#N)cc1,0,training
CCCC#Cc1ccc([C@@H]2[C@H]3CN(S(=O)(=O)Cc4ccccc4)CCCCN3[C@H]2CO)cc1,0,training
CCCC#Cc1ccc([C@H]2[C@H]3CN(S(=O)(=O)Cc4ccccc4)CCCCN3[C@H]2CO)cc1,0,val
CCCC#Cc1ccc([C@H]2[C@@H](CO)N3CCCCN(S(=O)(=O)Cc4ccccc4)C[C@H]23)cc1,0,training
CCCC#Cc1ccc([C@@H]2[C@@H](CO)N3CCCCN(S(=O)(=O)Cc4ccccc4)C[C@H]23)cc1,0,val
CCCC#Cc1ccc([C@@H]2[C@@H](CO)N3CCCCN(S(=O)(=O)Cc4ccccc4)C[C@@H]23)cc1,0,val
CCCC#Cc1ccc([C@H]2[C@H](CO)N3CCCCN(S(=O)(=O)Cc4ccccc4)C[C@@H]23)cc1,0,training
CCCC#Cc1ccc([C@@H]2[C@H](CO)N3CCCCN(S(=O)(=O)Cc4ccccc4)C[C@@H]23)cc1,1,val
CCCC#Cc1ccc([C@H]2[C@@H](CO)N3CCCCN(S(=O)(=O)Cc4ccccc4)C[C@@H]23)cc1,0,test
CCCC#Cc1ccc(CC[C@H]2O[C@H]3CC[C@H](CO)O[C@H]3C[C@H]2n2cc(C(C)(C)O)nn2)cc1,0,training
CCCC#Cc1ccc(CC[C@H]2O[C@H]3CC[C@@H](CO)O[C@H]3C[C@H]2n2cc(C(C)(C)O)nn2)cc1,0,training
CCCC#Cc1ccc(CC[C@H]2O[C@H]3CC[C@@H](CO)O[C@H]3C[C@@H]2n2cc(C(C)(C)O)nn2)cc1,0,training
CCCC#Cc1ccc(CC[C@H]2O[C@H]3CC[C@H](CO)O[C@H]3C[C@@H]2n2cc(C(C)(C)O)nn2)cc1,1,val
CCCC#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)Nc1ccc(OC)cc1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,1,training
CCCC#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)Nc1ccc(OC)cc1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0,training
CCCC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)Nc1ccc(OC)cc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0,training
CCCC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)Nc1ccc(OC)cc1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0,training
CCCC#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)Nc1ccc(OC)cc1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0,training
CCCC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)Nc1ccc(OC)cc1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0,training
CCCC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)Nc1ccc(OC)cc1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0,training
CCCC#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)Nc1ccc(OC)cc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0,training
CCCC#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)c1ccccc1F)[C@H](C)CN([C@H](C)CO)S2(=O)=O,1,training
CCCC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)c1ccccc1F)[C@H](C)CN([C@H](C)CO)S2(=O)=O,1,training
CCCC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)c1ccccc1F)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,1,training
CCCC#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)c1ccccc1F)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0,training
CCCC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)c1ccccc1F)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0,val
CCCC#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)c1ccccc1F)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0,training
CCCC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)c1ccccc1F)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,1,training
CCCC#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)c1ccccc1F)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0,val
CCCC#Cc1ccc2c(c1)O[C@@H](CN(C)Cc1ccncc1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,1,test
CCCC#Cc1ccc2c(c1)O[C@H](CN(C)Cc1ccncc1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0,training
CCCC#Cc1ccc2c(c1)O[C@@H](CN(C)Cc1ccncc1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0,training
CCCC#Cc1ccc2c(c1)O[C@H](CN(C)Cc1ccncc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0,training
CCCC#Cc1ccc2c(c1)O[C@@H](CN(C)Cc1ccncc1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0,training
CCCC#Cc1ccc2c(c1)O[C@H](CN(C)Cc1ccncc1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0,training
CCCC#Cc1ccc2c(c1)O[C@H](CN(C)Cc1ccncc1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0,training
CCCC#Cc1ccc2c(c1)O[C@@H](CN(C)Cc1ccncc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0,training
CCCC#Cc1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)C(=O)Nc1cc(F)ccc1F)O2,0,test
CCCC#Cc1cnc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)Nc1cc(F)ccc1F)O2,1,training
CCCC#Cc1cnc2c(c1)C(=O)N([C@@H](C)CO)C[C@H](C)[C@H](CN(C)C(=O)Nc1cc(F)ccc1F)O2,0,val
CCCC#Cc1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)C(=O)Nc1cc(F)ccc1F)O2,0,test
CCCC#Cc1cnc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@@H](CN(C)C(=O)Nc1cc(F)ccc1F)O2,0,training
